vivienda_id,precio_alquiler,area_m2,presupuesto_usuario,modo_transporte,distancia_km_simulada,tiempo_viaje_min,source_ruta,afinidad_score
24,3500.0,220.0,4200,Auto,30.36,39,osrm,64
25,2600.0,42.0,4200,Auto,7.16,9,osrm,82
26,3205.0,72.0,4200,Auto,1233.59,1081,osrm,32
27,4400.0,100.0,4200,Auto,1233.59,1081,osrm,0
28,2710.0,70.0,4200,Auto,6.63,9,osrm,100
29,2100.0,70.0,4200,Auto,9.82,14,osrm,100
30,8500.0,251.0,4200,Auto,9.21,13,osrm,51
31,6210.0,290.0,4200,Auto,11.42,16,osrm,10
32,2200.0,55.0,4200,Auto,1233.59,1081,osrm,36
33,2527.0,81.0,4200,Auto,1233.59,1081,osrm,48
34,5100.0,121.0,4200,Auto,1233.59,1081,osrm,0
35,3060.0,80.0,4200,Auto,1233.59,1081,osrm,48
36,4100.0,84.0,4200,Auto,1233.59,1081,osrm,29
37,3300.0,98.0,4200,Auto,1233.59,1081,osrm,47
38,2700.0,69.0,4200,Auto,2.31,4,osrm,93
39,2700.0,85.0,4200,Auto,2.74,5,osrm,100
40,2584.0,52.0,4200,Auto,6.85,11,osrm,86
41,8930.0,130.0,4200,Auto,1233.59,1081,osrm,0
42,3709.0,107.0,4200,Auto,1233.59,1081,osrm,39
44,3777.0,62.0,4200,Auto,6.09,10,osrm,100
46,2600.0,52.0,4200,Auto,2.23,4,osrm,88
47,4400.0,84.0,4200,Auto,1233.59,1081,osrm,0
48,6900.0,130.0,4200,Auto,1233.59,1081,osrm,0
49,2333.0,55.0,4200,Auto,7.46,9,osrm,97
50,4500.0,74.0,4200,Auto,1233.59,1081,osrm,1
51,5500.0,160.0,4200,Auto,1233.59,1081,osrm,0
52,1600.0,84.0,4200,Auto,15.95,21,osrm,65
53,3500.0,92.0,4200,Auto,1233.59,1081,osrm,34
54,4836.0,94.0,4200,Auto,6.68,8,osrm,60
56,3380.0,69.0,4200,Auto,1233.59,1081,osrm,33
58,8700.0,333.0,4200,Auto,1233.59,1081,osrm,0
59,3700.0,118.0,4200,Auto,1233.59,1081,osrm,32
60,3280.0,78.0,4200,Auto,1233.59,1081,osrm,43
61,2760.0,58.0,4200,Auto,1233.59,1081,osrm,25
62,4400.0,190.0,4200,Auto,1233.59,1081,osrm,0
63,4300.0,93.0,4200,Auto,1233.59,1081,osrm,0
64,3000.0,78.0,4200,Auto,1233.59,1081,osrm,46
65,2700.0,75.0,4200,Auto,1.9,4,osrm,97
66,4617.0,146.0,4200,Auto,6.39,9,osrm,53
67,3000.0,79.0,4200,Auto,5.91,10,osrm,96
68,2300.0,59.0,4200,Auto,2.56,5,osrm,99
69,2243.0,75.0,4200,Auto,1233.59,1081,osrm,43
70,3990.0,68.0,4200,Auto,1233.59,1081,osrm,27
71,3800.0,69.0,4200,Auto,1233.59,1081,osrm,30
72,2200.0,69.0,4200,Auto,2.89,5,osrm,100
73,3200.0,84.0,4200,Auto,1233.59,1081,osrm,42
75,3350.0,70.0,4200,Auto,1233.59,1081,osrm,37
77,5175.0,135.0,4200,Auto,1233.59,1081,osrm,2
78,5040.0,180.0,4200,Auto,1233.59,1081,osrm,0
79,2510.0,45.0,4200,Auto,7.36,11,osrm,87
80,9400.0,203.0,4200,Auto,1233.59,1081,osrm,0
81,3190.0,63.0,4200,Auto,1233.59,1081,osrm,36
82,3480.0,64.0,4200,Auto,1233.59,1081,osrm,35
83,2780.0,53.0,4200,Auto,1233.59,1081,osrm,26
84,2700.0,43.0,4200,Auto,6.92,10,osrm,80
85,3855.0,76.0,4200,Auto,1233.59,1081,osrm,36
87,6210.0,180.0,4200,Auto,1233.59,1081,osrm,4
88,2800.0,80.0,4200,Auto,1233.59,1081,osrm,44
89,4685.0,100.0,4200,Auto,1233.59,1081,osrm,0
90,2600.0,55.0,4200,Auto,2.64,5,osrm,93
91,6170.0,168.0,4200,Auto,1233.59,1081,osrm,0
92,4140.0,106.0,4200,Auto,1233.59,1081,osrm,34
93,3100.0,85.0,4200,Auto,6.24,11,osrm,97
94,3700.0,92.0,4200,Auto,1233.59,1081,osrm,29
95,7370.0,220.0,4200,Auto,10.46,13,osrm,49
97,9800.0,172.0,4200,Auto,1233.59,1081,osrm,0
98,2400.0,69.0,4200,Auto,1233.59,1081,osrm,41
99,3000.0,100.0,4200,Auto,3.33,6,osrm,98
100,4650.0,100.0,4200,Auto,7.27,12,osrm,45
101,8500.0,200.0,4200,Auto,1233.59,1081,osrm,3
103,5160.0,135.0,4200,Auto,1233.59,1081,osrm,0
104,5780.0,125.0,4200,Auto,6.67,8,osrm,57
105,3790.0,100.0,4200,Auto,1233.59,1081,osrm,41
106,2900.0,71.0,4200,Auto,1.72,3,osrm,100
107,6800.0,154.0,4200,Auto,1233.59,1081,osrm,0
108,4380.0,86.0,4200,Auto,1233.59,1081,osrm,0
109,2530.0,48.0,4200,Auto,2.81,5,osrm,96
110,2360.0,42.0,4200,Auto,6.99,10,osrm,90
112,2900.0,65.0,4200,Auto,1233.59,1081,osrm,32
113,2900.0,69.0,4200,Auto,6.01,10,osrm,97
114,2177.0,40.0,4200,Auto,7.53,11,osrm,87
115,9045.0,316.0,4200,Auto,1233.59,1081,osrm,0
116,2800.0,71.0,4200,Auto,2.1,4,osrm,94
117,3230.0,58.0,4200,Auto,7.84,12,osrm,85
118,7480.0,200.0,4200,Auto,1233.59,1081,osrm,0
122,2400.0,62.0,4200,Auto,7.36,11,osrm,100
123,3200.0,79.0,4200,Auto,6.26,9,osrm,95
124,7400.0,208.0,4200,Auto,3.28,6,osrm,56
125,1700.0,70.0,4200,Auto,5.71,8,osrm,99
126,2600.0,70.0,4200,Auto,4.87,9,osrm,98
127,3777.0,62.0,4200,Auto,2.86,5,osrm,100
128,2057.0,52.0,4200,Auto,3.08,5,osrm,93
129,3000.0,98.0,4200,Auto,6.09,9,osrm,100
130,2200.0,76.0,4200,Auto,6.0,9,osrm,100
131,900.0,54.0,4200,Auto,16.48,27,osrm,47
132,3100.0,64.0,4200,Auto,6.7,10,osrm,99
133,2200.0,55.0,4200,Auto,7.92,13,osrm,85
134,1800.0,61.0,4200,Auto,24.42,35,osrm,73
135,3100.0,67.0,4200,Auto,2.73,5,osrm,95
136,3100.0,63.0,4200,Auto,2.75,5,osrm,92
137,1300.0,31.0,4200,Auto,4.96,9,osrm,91
138,3000.0,114.0,4200,Auto,6.66,11,osrm,96
139,2350.0,60.0,4200,Auto,6.05,9,osrm,91
140,2750.0,46.0,4200,Auto,2.6,5,osrm,77
141,3550.0,124.0,4200,Auto,7.67,12,osrm,90
142,7480.0,300.0,4200,Auto,4.63,7,osrm,51
143,3850.0,60.0,4200,Auto,3.24,5,osrm,81
144,4000.0,100.0,4200,Auto,1233.59,1081,osrm,43
145,4450.0,150.0,4200,Auto,6.79,10,osrm,51
146,7000.0,265.0,4200,Auto,2.26,5,osrm,56
147,2400.0,82.0,4200,Auto,6.91,12,osrm,100
149,3850.0,45.0,4200,Auto,2.35,4,osrm,80
150,4500.0,60.0,4200,Auto,3.02,6,osrm,33
151,999.0,18.0,4200,Auto,6.6,10,osrm,96
152,1200.0,60.0,4200,Auto,15.64,21,osrm,46
153,2450.0,70.0,4200,Auto,7.92,13,osrm,100
154,1850.0,74.0,4200,Auto,7.59,13,osrm,100
155,1700.0,41.0,4200,Auto,7.51,12,osrm,100
156,2800.0,60.0,4200,Auto,2.55,4,osrm,88
157,2500.0,48.0,4200,Auto,2.71,5,osrm,83
158,2300.0,40.0,4200,Auto,2.99,5,osrm,97
159,3852.0,130.0,4200,Auto,6.9,11,osrm,100
160,2750.0,45.0,4200,Auto,2.59,5,osrm,94
161,2650.0,60.0,4200,Auto,2.47,5,osrm,82
162,3500.0,60.0,4200,Auto,2.1,4,osrm,83
163,4300.0,210.0,4200,Auto,6.75,10,osrm,57
164,3325.0,46.0,4200,Auto,2.63,5,osrm,86
165,4200.0,86.0,4200,Auto,3.06,5,osrm,96
166,9760.0,300.0,4200,Auto,2.96,5,osrm,49
167,5650.0,216.0,4200,Auto,2.15,4,osrm,57
168,6960.0,172.0,4200,Auto,3.92,6,osrm,50
171,3660.0,73.0,4200,Auto,2.96,5,osrm,100
172,2800.0,67.0,4200,Auto,2.51,5,osrm,99
173,2700.0,66.0,4200,Auto,5.54,8,osrm,100
174,2098.0,60.0,4200,Auto,7.54,12,osrm,85
175,6840.0,275.0,4200,Auto,6.3,9,osrm,54
176,3750.0,117.0,4200,Auto,2.4,4,osrm,93
177,2300.0,61.0,4200,Auto,6.04,9,osrm,100
178,2700.0,45.0,4200,Auto,3.25,5,osrm,87
180,2800.0,89.0,4200,Auto,5.89,9,osrm,100
181,3400.0,81.0,4200,Auto,2.85,5,osrm,97
183,6840.0,198.0,4200,Auto,3.06,5,osrm,58
184,8500.0,262.0,4200,Auto,5.88,9,osrm,62
185,2590.0,42.0,4200,Auto,2.57,4,osrm,90
186,2200.0,56.0,4200,Auto,8.12,12,osrm,82
188,3400.0,60.0,4200,Auto,2.09,4,osrm,83
190,2500.0,45.0,4200,Auto,2.27,4,osrm,84
192,6420.0,205.0,4200,Auto,6.43,10,osrm,56
193,3230.0,62.0,4200,Auto,2.31,5,osrm,100
195,5100.0,150.0,4200,Auto,2.14,4,osrm,51
196,3905.0,143.0,4200,Auto,13.46,21,osrm,63
197,2200.0,120.0,4200,Auto,7.18,11,osrm,100
199,2800.0,96.0,4200,Auto,2.79,5,osrm,100
200,2650.0,80.0,4200,Auto,2.34,4,osrm,100
201,4930.0,123.0,4200,Auto,1233.59,1081,osrm,0
202,2900.0,95.0,4200,Auto,2.46,5,osrm,93
203,2950.0,46.0,4200,Auto,2.82,5,osrm,80
204,4590.0,100.0,4200,Auto,2.29,4,osrm,54
205,2500.0,85.0,4200,Auto,6.78,10,osrm,100
207,3000.0,78.0,4200,Auto,1233.59,1081,osrm,48
208,4446.0,117.0,4200,Auto,2.52,4,osrm,61
209,5568.0,131.0,4200,Auto,2.42,5,osrm,65
210,5500.0,200.0,4200,Auto,21.35,27,osrm,17
211,3800.0,80.0,4200,Auto,14.79,19,osrm,64
212,3910.0,100.0,4200,Auto,6.59,10,osrm,100
213,4389.0,120.0,4200,Auto,1233.59,1081,osrm,0
214,3200.0,73.0,4200,Auto,4.83,7,osrm,92
215,2700.0,130.0,4200,Auto,2.21,4,osrm,100
216,3600.0,63.0,4200,Auto,2.4,5,osrm,94
218,3481.0,127.0,4200,Auto,4.38,7,osrm,100
219,4050.0,120.0,4200,Auto,3.13,5,osrm,100
220,2300.0,84.0,4200,Auto,4.18,6,osrm,97
221,6300.0,280.0,4200,Auto,2.65,4,osrm,58
222,8625.0,161.0,4200,Auto,2.86,5,osrm,60
223,4650.0,92.0,4200,Auto,6.82,10,osrm,63
224,4150.0,115.0,4200,Auto,6.9,11,osrm,87
225,8510.0,280.0,4200,Auto,7.45,12,osrm,55
227,6000.0,143.0,4200,Auto,2.31,4,osrm,57
228,3276.0,130.0,4200,Auto,6.46,10,osrm,100
230,9716.0,405.0,4200,Auto,6.15,10,osrm,48
231,3500.0,131.0,4200,Auto,4.34,7,osrm,93
232,3000.0,100.0,4200,Auto,6.98,11,osrm,100
233,2000.0,84.0,4200,Auto,8.16,13,osrm,100
234,1750.0,40.0,4200,Auto,9.91,13,osrm,89
235,2200.0,42.0,4200,Auto,7.73,11,osrm,95
236,1800.0,48.0,4200,Auto,7.38,12,osrm,97
237,3100.0,120.0,4200,Auto,1233.59,1081,osrm,32
238,8500.0,180.0,4200,Auto,1233.59,1081,osrm,0
239,3502.0,81.0,4200,Auto,2.32,4,osrm,96
241,3000.0,60.0,4200,Auto,1233.59,1081,osrm,17
242,4342.0,110.0,4200,Auto,1233.59,1081,osrm,0
244,4500.0,2500.0,4200,Auto,12.12,17,osrm,5
245,1250.0,38.0,4200,Auto,4.53,7,osrm,95
246,3430.0,60.0,4200,Auto,1233.59,1081,osrm,30
248,2200.0,70.0,4200,Auto,8.02,13,osrm,97
249,1500.0,153.0,4200,Auto,21.23,31,osrm,70
250,4500.0,2000.0,4200,Auto,9.38,12,osrm,56
251,5900.0,5000.0,4200,Auto,12.93,19,osrm,13
252,3900.0,1012.0,4200,Auto,24.74,34,osrm,63
253,3000.0,1012.0,4200,Auto,12.93,19,osrm,69
254,2200.0,1012.0,4200,Auto,2.29,4,osrm,100
255,6300.0,5000.0,4200,Auto,13.59,19,osrm,9
256,2900.0,3000.0,4200,Auto,24.57,39,osrm,54
257,1500.0,65.0,4200,Auto,7.41,12,osrm,100
258,1800.0,72.0,4200,Auto,7.67,13,osrm,100
259,2300.0,60.0,4200,Auto,7.9,13,osrm,81
260,2600.0,61.0,4200,Auto,1233.59,1081,osrm,52
261,5250.0,110.0,4200,Auto,8.04,12,osrm,59
262,1980.0,41.0,4200,Auto,7.02,10,osrm,89
263,3200.0,105.0,4200,Auto,2.95,6,osrm,100
264,4100.0,120.0,4200,Auto,1233.59,1081,osrm,38
265,4718.0,120.0,4200,Auto,1233.59,1081,osrm,0
266,4250.0,73.0,4200,Auto,1233.59,1081,osrm,0
267,2950.0,64.0,4200,Auto,7.4,12,osrm,98
268,3000.0,75.0,4200,Auto,2.06,4,osrm,100
269,3450.0,80.0,4200,Auto,1233.59,1081,osrm,36
270,2500.0,43.0,4200,Auto,6.65,10,osrm,96
271,2800.0,60.0,4200,Auto,6.26,11,osrm,95
272,4800.0,145.0,4200,Auto,1233.59,1081,osrm,4
273,3450.0,91.0,4200,Auto,1233.59,1081,osrm,42
274,2800.0,89.0,4200,Auto,7.69,11,osrm,95
275,2300.0,72.0,4200,Auto,1233.59,1081,osrm,48
276,2500.0,75.0,4200,Auto,2.71,5,osrm,100
277,1750.0,90.0,4200,Auto,2.5,4,osrm,100
278,3260.0,64.0,4200,Auto,1233.59,1081,osrm,47
279,4040.0,104.0,4200,Auto,1233.59,1081,osrm,26
280,4875.0,115.0,4200,Auto,1233.59,1081,osrm,0
281,4100.0,95.0,4200,Auto,1233.59,1081,osrm,28
282,3000.0,120.0,4200,Auto,12.04,20,osrm,59
283,3259.0,87.0,4200,Auto,1233.59,1081,osrm,36
284,2932.0,70.0,4200,Auto,6.36,11,osrm,100
285,1800.0,75.0,4200,Auto,3.89,6,osrm,98
286,1350.0,55.0,4200,Auto,11.65,18,osrm,56
287,2700.0,70.0,4200,Auto,1233.59,1081,osrm,33
288,4381.0,130.0,4200,Auto,6.27,11,osrm,57
289,3880.0,120.0,4200,Auto,6.01,9,osrm,96
290,2970.0,55.0,4200,Auto,1233.59,1081,osrm,36
291,4300.0,90.0,4200,Auto,1233.59,1081,osrm,0
292,2150.0,0.0,4200,Auto,2.27,4,osrm,80
293,4100.0,130.0,4200,Auto,1233.59,1081,osrm,34
294,2990.0,75.0,4200,Auto,2.85,5,osrm,100
295,2100.0,90.0,4200,Auto,7.11,11,osrm,100
296,2500.0,90.0,4200,Auto,2.5,5,osrm,100
297,7610.0,147.0,4200,Auto,1233.59,1081,osrm,4
298,2300.0,47.0,4200,Auto,2.8,5,osrm,97
299,3500.0,86.0,4200,Auto,1.97,4,osrm,100
300,2659.0,52.0,4200,Auto,1233.59,1081,osrm,35
301,2300.0,70.0,4200,Auto,2.69,5,osrm,95
302,3538.0,70.0,4200,Auto,1233.59,1081,osrm,46
303,4300.0,62.0,4200,Auto,1233.59,1081,osrm,3
304,2639.0,52.0,4200,Auto,1233.59,1081,osrm,31
305,3240.0,61.0,4200,Auto,1233.59,1081,osrm,37
306,2350.0,46.0,4200,Auto,6.1,11,osrm,82
307,4450.0,130.0,4200,Auto,1233.59,1081,osrm,4
308,5527.0,200.0,4200,Auto,1233.59,1081,osrm,0
309,2500.0,51.0,4200,Auto,6.64,8,osrm,93
310,4200.0,77.0,4200,Auto,1233.59,1081,osrm,40
311,2000.0,60.0,4200,Auto,3.15,6,osrm,90
312,4800.0,120.0,4200,Auto,7.08,10,osrm,58
313,2300.0,60.0,4200,Auto,7.93,12,osrm,92
314,3690.0,80.0,4200,Auto,1233.59,1081,osrm,34
315,2271.0,42.0,4200,Auto,7.41,9,osrm,92
316,2900.0,70.0,4200,Auto,1233.59,1081,osrm,47
317,2999.0,75.0,4200,Auto,2.06,4,osrm,100
318,1850.0,45.0,4200,Auto,6.74,8,osrm,84
319,3400.0,75.0,4200,Auto,2.15,4,osrm,100
320,2400.0,64.0,4200,Auto,6.53,10,osrm,94
321,2000.0,60.0,4200,Auto,6.66,9,osrm,92
322,3500.0,88.0,4200,Auto,1233.59,1081,osrm,33
323,3500.0,88.0,4200,Auto,7.69,11,osrm,100
324,2300.0,52.0,4200,Auto,1.72,3,osrm,90
325,4250.0,100.0,4200,Auto,1233.59,1081,osrm,3
326,3700.0,76.0,4200,Auto,1233.59,1081,osrm,41
327,2450.0,70.0,4200,Auto,9.52,12,osrm,94
328,4650.0,100.0,4200,Auto,1233.59,1081,osrm,0
329,2400.0,47.0,4200,Auto,7.29,12,osrm,97
330,2400.0,50.0,4200,Auto,6.14,10,osrm,84
332,2200.0,43.0,4200,Auto,7.49,11,osrm,84
333,3150.0,98.0,4200,Auto,1233.59,1081,osrm,47
334,3258.0,100.0,4200,Auto,1233.59,1081,osrm,36
335,3500.0,97.0,4200,Auto,1233.59,1081,osrm,39
336,6174.0,140.0,4200,Auto,1233.59,1081,osrm,0
337,2776.0,41.0,4200,Auto,1233.59,1081,osrm,31
338,4300.0,128.0,4200,Auto,1233.59,1081,osrm,0
339,1500.0,120.0,4200,Auto,16.82,23,osrm,65
340,2770.0,55.0,4200,Auto,1233.59,1081,osrm,18
341,2550.0,40.0,4200,Auto,7.15,12,osrm,85
342,2890.0,60.0,4200,Auto,1233.59,1081,osrm,33
343,3500.0,84.0,4200,Auto,1233.59,1081,osrm,36
344,2420.0,60.0,4200,Auto,1233.59,1081,osrm,20
345,3700.0,80.0,4200,Auto,1.73,3,osrm,88
346,5175.0,120.0,4200,Auto,1233.59,1081,osrm,0
347,1700.0,60.0,4200,Auto,2.84,5,osrm,91
348,1700.0,60.0,4200,Auto,2.69,5,osrm,83
349,8000.0,305.0,4200,Auto,1233.59,1081,osrm,0
350,3500.0,74.0,4200,Auto,6.92,11,osrm,100
351,2300.0,70.0,4200,Auto,7.2,12,osrm,100
353,2300.0,60.0,4200,Auto,6.95,10,osrm,81
354,2500.0,78.0,4200,Auto,1233.59,1081,osrm,39
355,5190.0,140.0,4200,Auto,7.08,9,osrm,58
356,2933.0,110.0,4200,Auto,1233.59,1081,osrm,42
357,3400.0,90.0,4200,Auto,6.97,11,osrm,99
358,2500.0,49.0,4200,Auto,2.52,5,osrm,92
359,2750.0,61.0,4200,Auto,6.01,10,osrm,100
360,5160.0,102.0,4200,Auto,1233.59,1081,osrm,0
361,2900.0,52.0,4200,Auto,1233.59,1081,osrm,34
362,2250.0,65.0,4200,Auto,1233.59,1081,osrm,47
364,2900.0,60.0,4200,Auto,1233.59,1081,osrm,23
365,3100.0,65.0,4200,Auto,5.05,8,osrm,100
366,2400.0,55.0,4200,Auto,2.26,4,osrm,85
367,3800.0,64.0,4200,Auto,7.13,9,osrm,100
368,4140.0,86.0,4200,Auto,1233.59,1081,osrm,42
369,2800.0,61.0,4200,Auto,6.78,9,osrm,93
370,3500.0,81.0,4200,Auto,1233.59,1081,osrm,41
371,2000.0,78.0,4200,Auto,6.81,10,osrm,100
372,4020.0,103.0,4200,Auto,1233.59,1081,osrm,42
373,6120.0,135.0,4200,Auto,1233.59,1081,osrm,0
375,3315.0,70.0,4200,Auto,6.79,12,osrm,100
376,2200.0,48.0,4200,Auto,7.89,12,osrm,88
377,2600.0,60.0,4200,Auto,6.94,10,osrm,93
378,3600.0,87.0,4200,Auto,1233.59,1081,osrm,45
379,2700.0,70.0,4200,Auto,1233.59,1081,osrm,47
380,7550.0,200.0,4200,Auto,1233.59,1081,osrm,0
381,3500.0,138.0,4200,Auto,1233.59,1081,osrm,33
382,8395.0,200.0,4200,Auto,1233.59,1081,osrm,0
383,2970.0,73.0,4200,Auto,1.88,4,osrm,93
384,3000.0,92.0,4200,Auto,5.87,10,osrm,100
385,2620.0,80.0,4200,Auto,7.09,11,osrm,100
387,2250.0,42.0,4200,Auto,7.62,11,osrm,92
388,2898.0,70.0,4200,Auto,11.22,15,osrm,100
389,9000.0,130.0,4200,Auto,1233.59,1081,osrm,4
390,2300.0,93.0,4200,Auto,2.08,4,osrm,100
391,2500.0,79.0,4200,Auto,5.95,10,osrm,94
392,9436.0,233.0,4200,Auto,7.36,12,osrm,49
394,2400.0,52.0,4200,Auto,1233.59,1081,osrm,29
397,2900.0,55.0,4200,Auto,1233.59,1081,osrm,17
398,4020.0,131.0,4200,Auto,7.11,10,osrm,91
400,3000.0,75.0,4200,Auto,1233.59,1081,osrm,33
401,2900.0,80.0,4200,Auto,1233.59,1081,osrm,36
402,6800.0,182.0,4200,Auto,1233.59,1081,osrm,0
403,8027.0,207.0,4200,Auto,7.02,10,osrm,60
405,4500.0,2500.0,4200,Auto,23.88,33,osrm,19
406,3050.0,52.0,4200,Auto,1233.59,1081,osrm,25
407,2600.0,48.0,4200,Auto,1233.59,1081,osrm,19
408,3385.0,65.0,4200,Auto,1233.59,1081,osrm,49
409,2995.0,75.0,4200,Auto,1233.59,1081,osrm,42
410,7875.0,160.0,4200,Auto,6.97,11,osrm,59
411,2600.0,90.0,4200,Auto,6.17,10,osrm,95
412,3780.0,60.0,4200,Auto,2.27,4,osrm,75
414,1790.0,74.0,4200,Auto,6.78,11,osrm,100
415,5075.0,154.0,4200,Auto,2.54,5,osrm,62
416,6120.0,100.0,4200,Auto,3.0,6,osrm,59
417,2950.0,85.0,4200,Auto,5.17,9,osrm,99
418,3200.0,121.0,4200,Auto,2.6,5,osrm,100
419,7200.0,388.0,4200,Auto,2.77,5,osrm,55
420,3360.0,50.0,4200,Auto,2.96,5,osrm,90
421,3500.0,160.0,4200,Auto,1233.59,1081,osrm,37
422,3400.0,80.0,4200,Auto,4.28,8,osrm,100
423,2700.0,63.0,4200,Auto,4.58,9,osrm,100
424,1700.0,70.0,4200,Auto,9.47,13,osrm,100
425,3500.0,97.0,4200,Auto,2.25,4,osrm,90
426,3450.0,144.0,4200,Auto,14.37,17,osrm,65
427,1850.0,41.0,4200,Auto,3.25,6,osrm,100
428,4231.0,62.0,4200,Auto,2.46,4,osrm,55
429,2600.0,45.0,4200,Auto,2.61,5,osrm,81
430,2950.0,140.0,4200,Auto,8.13,13,osrm,92
431,2500.0,89.0,4200,Auto,8.04,13,osrm,100
432,2600.0,118.0,4200,Auto,6.51,10,osrm,93
433,2500.0,102.0,4200,Auto,6.03,9,osrm,100
434,5250.0,63.0,4200,Auto,3.24,5,osrm,64
435,2200.0,46.0,4200,Auto,2.93,5,osrm,89
436,3000.0,84.0,4200,Auto,5.41,8,osrm,100
437,3750.0,100.0,4200,Auto,4.24,6,osrm,97
438,3350.0,135.0,4200,Auto,7.46,12,osrm,99
439,7980.0,151.0,4200,Auto,2.56,4,osrm,62
440,3150.0,93.0,4200,Auto,5.52,10,osrm,97
442,2500.0,110.0,4200,Auto,7.36,12,osrm,99
443,2933.0,63.0,4200,Auto,2.97,5,osrm,100
444,1600.0,68.0,4200,Auto,6.6,9,osrm,100
445,2100.0,65.0,4200,Auto,6.64,10,osrm,97
446,2700.0,45.0,4200,Auto,2.35,4,osrm,79
447,2750.0,80.0,4200,Auto,14.61,18,osrm,58
448,2700.0,43.0,4200,Auto,2.83,5,osrm,91
449,2850.0,58.0,4200,Auto,6.36,9,osrm,87
450,2850.0,58.0,4200,Auto,2.11,4,osrm,78
451,8675.0,440.0,4200,Auto,6.24,10,osrm,60
452,4200.0,147.0,4200,Auto,11.57,15,osrm,100
453,2500.0,47.0,4200,Auto,1.92,4,osrm,78
454,2058.0,45.0,4200,Auto,9.6,11,osrm,94
456,1000.0,40.0,4200,Auto,8.28,13,osrm,100
457,2700.0,63.0,4200,Auto,2.11,4,osrm,100
458,5200.0,120.0,4200,Auto,5.18,9,osrm,63
459,2250.0,40.0,4200,Auto,4.59,9,osrm,88
460,1600.0,78.0,4200,Auto,6.97,11,osrm,100
461,2600.0,104.0,4200,Auto,6.44,10,osrm,99
462,4032.0,60.0,4200,Auto,2.93,5,osrm,71
463,2500.0,59.0,4200,Auto,4.89,9,osrm,84
464,3700.0,62.0,4200,Auto,2.96,5,osrm,100
465,3987.0,66.0,4200,Auto,2.58,5,osrm,98
466,1500.0,60.0,4200,Auto,8.12,13,osrm,94
467,1800.0,61.0,4200,Auto,8.16,13,osrm,100
468,3100.0,80.0,4200,Auto,6.13,9,osrm,91
469,3300.0,66.0,4200,Auto,6.27,9,osrm,95
470,2600.0,80.0,4200,Auto,6.51,10,osrm,100
471,2300.0,77.0,4200,Auto,6.95,12,osrm,100
473,2100.0,56.0,4200,Auto,3.15,6,osrm,92
474,3000.0,100.0,4200,Auto,6.85,12,osrm,100
475,2700.0,70.0,4200,Auto,5.59,8,osrm,100
476,2400.0,42.0,4200,Auto,5.57,10,osrm,96
477,2700.0,49.0,4200,Auto,2.04,4,osrm,90
478,8050.0,216.0,4200,Auto,2.48,5,osrm,59
479,1900.0,43.0,4200,Auto,2.47,4,osrm,88
480,4200.0,147.0,4200,Auto,11.2,14,osrm,86
481,1900.0,43.0,4200,Auto,2.37,4,osrm,99
482,4200.0,147.0,4200,Auto,12.05,20,osrm,61
483,4000.0,45.0,4200,Auto,2.03,4,osrm,85
487,2000.0,47.0,4200,Auto,7.32,13,osrm,97
488,1850.0,44.0,4200,Auto,6.8,11,osrm,94
489,9254.0,170.0,4200,Auto,2.71,5,osrm,56
490,3000.0,69.0,4200,Auto,8.75,14,osrm,93
491,3500.0,73.0,4200,Auto,2.75,5,osrm,100
492,1900.0,45.0,4200,Auto,7.72,13,osrm,84
493,2100.0,57.0,4200,Auto,6.34,12,osrm,87
494,2300.0,45.0,4200,Auto,2.49,5,osrm,97
495,7590.0,217.0,4200,Auto,1233.59,1081,osrm,0
497,3150.0,84.0,4200,Auto,1233.59,1081,osrm,43
498,6400.0,177.0,4200,Auto,2.2,4,osrm,59
499,3000.0,108.0,4200,Auto,6.11,10,osrm,100
504,4100.0,142.0,4200,Auto,7.05,11,osrm,95
506,2400.0,50.0,4200,Auto,2.61,5,osrm,89
507,1700.0,40.0,4200,Auto,6.88,12,osrm,90
508,1600.0,50.0,4200,Auto,3.27,5,osrm,99
509,3700.0,120.0,4200,Auto,2.56,5,osrm,100
3,2750.0,60.0,2600,Caminando,7.98,11,osrm,42
4,9000.0,1200.0,2600,Caminando,11.65,15,osrm,39
5,4590.0,140.0,2600,Caminando,5.34,8,osrm,45
6,2500.0,70.0,2600,Caminando,12.83,16,osrm,34
7,1200.0,73.0,2600,Caminando,16.8,18,osrm,41
8,3365.0,108.0,2600,Caminando,22.73,29,osrm,10
9,1450.0,73.0,2600,Caminando,12.9,16,osrm,42
10,3048.0,68.0,2600,Caminando,1229.6,1076,osrm,0
11,3600.0,93.0,2600,Caminando,1229.6,1076,osrm,0
12,5760.0,110.0,2600,Caminando,1229.6,1076,osrm,0
13,2140.0,60.0,2600,Caminando,0.24,1,osrm,85
14,2950.0,95.0,2600,Caminando,1229.6,1076,osrm,0
15,2700.0,40.0,2600,Caminando,1229.6,1076,osrm,0
16,2600.0,40.0,2600,Caminando,3.69,5,osrm,71
17,2450.0,56.0,2600,Caminando,9.23,12,osrm,84
18,4500.0,140.0,2600,Caminando,1229.6,1076,osrm,0
20,8500.0,325.0,2600,Caminando,5.04,6,osrm,38
22,3800.0,80.0,2600,Caminando,4.29,5,osrm,33
23,2900.0,74.0,2600,Caminando,1229.6,1076,osrm,0
24,3500.0,220.0,2600,Caminando,36.16,44,osrm,2
25,2600.0,42.0,2600,Caminando,3.88,5,osrm,70
